#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_1498	7802	7932	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	90.08	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_1498	15741	15871	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	90.08	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_1499	5128	5247	-	ColRNAI_1	13-130/130	.=======/======	2/2	90.77	89.17	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_1499	10756	10875	-	ColRNAI_1	13-130/130	.=======/======	2/2	90.77	89.17	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_1501	382	512	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.02	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_1579	2776	3540	-	IncY_1	1-765/765	===============	0/0	100.00	99.74	plasmidfinder	K02380	IncY_1__K02380	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_1580	1456	1843	-	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100.00	98.97	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_1580	5968	6526	+	IncFIB(K)_1_Kpn3	1-560/560	========/======	1/1	99.82	98.93	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_1633	290	849	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100.00	91.43	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_166	31254	31393	-	IncI1_1_Alpha	1-140/142	===============	0/0	98.59	100.00	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_2037	6075	6325	-	IncR_1	1-251/251	===============	0/0	100.00	100.00	plasmidfinder	DQ449578	IncR_1__DQ449578	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_206	1027	1264	-	IncFII_1_pKP91	1-230/230	========/======	3/8	100.00	87.39	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_212	6639	6780	-	Col156_1	13-154/154	.==============	0/0	92.21	98.59	plasmidfinder	NC_009781	Col156_1__NC_009781	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_212	26476	27156	-	IncFIB(AP001918)_1	1-682/682	========/======	1/1	99.85	97.80	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_212	47865	48252	+	IncFIA_1	1-388/388	===============	0/0	100.00	100.00	plasmidfinder	AP001918	IncFIA_1__AP001918	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_222	370	480	-	Col440I_1	1-111/114	===============	0/0	97.37	92.79	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_222	3049	3179	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	85.50	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_2357	425	578	-	Col156_1	1-154/154	===============	0/0	100.00	97.40	plasmidfinder	NC_009781	Col156_1__NC_009781	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_2365	3152	3928	-	IncQ1_1	1-778/796	========/======	1/1	97.61	92.55	plasmidfinder	M28829.1	IncQ1_1__M28829.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_2366	3370	4164	-	IncQ1_1	1-796/796	========/======	1/1	99.87	99.87	plasmidfinder	M28829.1	IncQ1_1__M28829.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_244	70207	70594	+	IncFIA_1	1-388/388	===============	0/0	100.00	100.00	plasmidfinder	AP001918	IncFIA_1__AP001918	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_255	8801	9360	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100.00	99.11	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_2603	1295	1733	-	IncFIB(Mar)_1_pNDM-Mar	1-439/439	===============	0/0	100.00	100.00	plasmidfinder	JN420336	IncFIB(Mar)_1_pNDM-Mar_JN420336	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_262	7617	8501	+	p0111_1	1-885/885	===============	0/0	100.00	98.64	plasmidfinder	AP010962	p0111_1__AP010962	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_2973	3183	3359	+	ColE10_1	1-177/177	===============	0/0	100.00	81.36	plasmidfinder	X01654	ColE10_1__X01654	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_2974	3603	3779	+	ColE10_1	1-177/177	===============	0/0	100.00	82.49	plasmidfinder	X01654	ColE10_1__X01654	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_301	880	1376	-	IncFIC(FII)_1	1-499/499	========/======	1/2	99.60	95.59	plasmidfinder	AP001918	IncFIC(FII)_1__AP001918	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3135	51	178	+	ColRNAI_1	1-128/130	========/======	2/2	97.69	81.39	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3135	6658	6785	+	ColRNAI_1	1-128/130	========/======	2/2	97.69	81.39	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_324	2076	2516	-	IncQ2_1	2-443/450	========/======	3/3	97.78	83.30	plasmidfinder	FJ696404	IncQ2_1__FJ696404	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_334	1636	2136	-	IncFIC(FII)_1	1-499/499	========/======	4/4	99.80	84.46	plasmidfinder	AP001918	IncFIC(FII)_1__AP001918	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3343	12861	13523	-	IncL/M_1	1-664/664	========/======	7/7	99.40	96.70	plasmidfinder	AF550415	IncL/M_1__AF550415	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3365	87982	88541	+	IncFIB(pKPHS1)_1_pKPHS1	1-560/560	===============	0/0	100.00	97.32	plasmidfinder	CP003223	IncFIB(pKPHS1)_1_pKPHS1_CP003223	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_358	56054	56567	-	IncN_1	1-514/514	===============	0/0	100.00	99.42	plasmidfinder	AY046276	IncN_1__AY046276	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_358	91406	91919	-	IncN_1	1-514/514	===============	0/0	100.00	95.72	plasmidfinder	AY046276	IncN_1__AY046276	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3591	8996	9447	+	IncQ2_1	1-450/450	========/======	2/2	100.00	98.01	plasmidfinder	FJ696404	IncQ2_1__FJ696404	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_36	2162	2382	+	IncFII_1_pKP91	10-230/230	===============	0/0	96.09	96.83	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3613	21994	22705	-	IncX4_2	1-712/712	===============	0/0	100.00	98.88	plasmidfinder	FN543504	IncX4_2__FN543504	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3615	1070	1441	+	IncX4_1	1-372/374	===============	0/0	99.47	100.00	plasmidfinder	CP002895	IncX4_1__CP002895	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3652	2640	2791	-	Col156_1	1-152/154	===============	0/0	98.70	95.39	plasmidfinder	NC_009781	Col156_1__NC_009781	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3653	2620	2773	-	Col156_1	1-154/154	===============	0/0	100.00	97.40	plasmidfinder	NC_009781	Col156_1__NC_009781	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3653	7891	8044	-	Col156_1	1-154/154	===============	0/0	100.00	97.40	plasmidfinder	NC_009781	Col156_1__NC_009781	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3663	6022	6152	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_37	14758	14995	+	IncFII_1_pKP91	1-230/230	========/======	3/8	100.00	87.39	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3807	1094	1224	+	ColRNAI_1	1-130/130	========/======	3/3	99.23	85.61	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3881	497	627	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	85.50	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3881	4101	4231	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	85.50	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_39	713	904	+	IncFII_1_pKP91	1-190/230	========/====..	1/2	82.61	90.10	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_39	42681	43420	-	IncFIB(pQil)_1_pQil	1-740/740	===============	0/0	100.00	99.86	plasmidfinder	JN233705	IncFIB(pQil)_1_pQil_JN233705	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3910	3739	4736	+	pSL483_1	1-995/995	========/======	6/7	99.80	99.00	plasmidfinder	CP001137	pSL483_1__CP001137	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3956	18481	18624	-	IncFII(K)_1	5-148/148	===============	0/0	97.30	97.22	plasmidfinder	CP000648	IncFII(K)_1__CP000648	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_396	46036	46286	-	IncR_1	1-251/251	===============	0/0	100.00	100.00	plasmidfinder	DQ449578	IncR_1__DQ449578	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3968	1853	1966	-	Col440I_1	1-114/114	===============	0/0	100.00	92.98	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_3979	414	523	+	Col440I_1	1-111/114	========/======	1/1	96.49	89.19	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_40	553	776	+	FII(pBK30683)_1	1-227/227	========/======	1/3	98.68	88.55	plasmidfinder	KF954760	FII(pBK30683)_1__KF954760	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4140	5246	5364	+	ColRNAI_1	13-130/130	.=======/======	1/1	90.77	83.19	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4196	2713	3518	-	IncP6_1	1-806/806	===============	0/0	100.00	99.75	plasmidfinder	JF785550	IncP6_1__JF785550	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4198	1903	2033	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4198	7687	7817	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4198	13471	13601	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4308	4821	5014	+	Col(Ye4449)_1	1-194/194	===============	0/0	100.00	81.96	plasmidfinder	FJ696405	Col(Ye4449)_1__FJ696405	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4308	10097	10290	+	Col(Ye4449)_1	1-194/194	===============	0/0	100.00	81.96	plasmidfinder	FJ696405	Col(Ye4449)_1__FJ696405	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_434	1129	1516	+	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100.00	98.71	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4344	2403	2530	+	ColRNAI_1	1-128/130	========/======	5/6	96.15	80.92	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_435	526	776	-	IncR_1	1-251/251	===============	0/0	100.00	94.82	plasmidfinder	DQ449578	IncR_1__DQ449578	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4351	4646	4757	-	Col440I_1	1-111/114	========/======	1/1	97.37	91.07	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4418	4598	4711	+	Col440I_1	1-114/114	===============	0/0	100.00	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4418	10858	10971	+	Col440I_1	1-114/114	===============	0/0	100.00	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4419	1769	1877	+	Col440I_1	1-110/114	========/======	1/1	95.61	95.45	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4429	7410	7539	-	ColRNAI_1	1-130/130	===============	0/0	100.00	99.23	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4448	4084	4213	+	ColRNAI_1	1-130/130	========/======	2/2	99.23	83.21	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4451	4982	5091	-	Col440I_1	1-111/114	========/======	1/1	96.49	91.89	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4474	5197	5348	-	Col156_1	1-152/154	===============	0/0	98.70	90.79	plasmidfinder	NC_009781	Col156_1__NC_009781	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4474	10913	11064	-	Col156_1	1-152/154	===============	0/0	98.70	90.79	plasmidfinder	NC_009781	Col156_1__NC_009781	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_4479	1709	1913	-	Col8282_1	1-205/207	===============	0/0	99.03	90.73	plasmidfinder	DQ995352	Col8282_1__DQ995352	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_484	310	422	-	Col440I_1	1-114/114	========/======	1/1	99.12	92.11	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_501	20110	20337	+	IncFII(Yp)_1_Yersenia	1-229/230	========/======	1/1	99.13	95.63	plasmidfinder	CP000670	IncFII(Yp)_1_Yersenia_CP000670	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_514	37555	38521	+	pENTAS02_1	1-979/979	========/======	5/14	98.67	87.04	plasmidfinder	CP003028	pENTAS02_1__CP003028	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_84	119	260	+	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	100.00	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
/home/johannabanana/20201023-ContigsAnnotate/input_files/WG_assembly_edited.fa	edge_879	6161	6907	+	IncFII(pECLA)_1_pECLA	1-747/747	===============	0/0	100.00	100.00	plasmidfinder	CP001919	IncFII(pECLA)_1_pECLA_CP001919	
