ColRNAI_1, Similar to NZ_CP024485.1	Pseudomonas	7.806000550771505	30	13.712037257592549	edge_3989
IncI2(Delta)_1, pRM4283-2, NZ_CP028155.1	Pseudomonas	27.036802056523204	70	20.625189374962126	edge_4002
pCAV1042-5566, NZ_CP018667.1	Pseudomonas	1.8891261358266889	6	3.3137423372515324	edge_4004
pALWED1.3, NZ_KX426228.1	Pseudomonas	7.653779014775917	14	3.3423090815381835	edge_4027
IncFIB(pLF82-PhagePlasmid)_1, plLF82, NC_011917.1	Pseudomonas	40.64297754919119	101	27.652608469478306	edge_4028
Col440I_1, Similar to NZ_CP024491.1	Pseudomonas	4.875418495143403	15	6.141850021629995	edge_4033
IncX1_4, p2-09-02E, NZ_AP022652.1	Pseudomonas	3.0	3	0.22853395429320914	edge_2418
Col440II_1, pASM3, NZ_CP019842.1	Pseudomonas	4.920558458320165	7	1.799704890059022	edge_3052
Col(pHAD28)_1, pGSH8M-2-5, NZ_AP019680.1	Pseudomonas	1.4350506425384633	4	2.399606520078696	edge_3235
ColRNAI_1, pCAV1417-9294, NZ_CP018348.1	Pseudomonas	3.2828861094958532	11	5.084880483023904	edge_3654
pPvu1, NC_002632.1	Pseudomonas	5.0	5	0.9712693057461389	edge_3890
Col(pHAD28)_1, pSZECL_b, KU302804.1	Pseudomonas	7.602104727201629	10	1.8568383786323244	edge_4015
Col(pHAD28)_1, Similar to NZ_CP024513.1	Pseudomonas	2.0	2	0.9712693057461389	edge_3939
pSCZE, NZ_CP051223.1	Pseudomonas	5.315287088064149	11	3.856510478697904	edge_4030
pCT14, NC_010891.1	Comamonas	6.439675271798426	29	14.600494679901065	edge_123
pCT14, NC_010891.1	Klebsiella	4.673247783718444	32	19.841389631722073	edge_123
pCT14, NC_010891.1	Escherichia	8.801130964980377	24	8.616740676651865	edge_123
pCT14, NC_010891.1	Acinetobacter	14.293594906148703	26	5.293091741381652	edge_123
pCT14, NC_010891.1	Enterobacter	2.3905620875658995	4	1.899620420075916	edge_123
pCT14, NC_010891.1	Aeromonas	2.0	2	0.676790264641947	edge_123
pCT14, NC_010891.1	Proteus	7.806000550771505	30	13.903794019241197	edge_123
pCT14, NC_010891.1	Kerstersia	13.629152872051364	47	18.95967460806508	edge_123
pPAG5, NZ_CP045003.1	Comamonas	4.174615974108148	18	9.178987464202507	edge_127
pPAG5, NZ_CP045003.1	Klebsiella	1.0259426173957102	14	12.473814805237039	edge_127
pPAG5, NZ_CP045003.1	Escherichia	5.197196881543162	14	5.4171421165715765	edge_127
pPAG5, NZ_CP045003.1	Acinetobacter	3.161076083585684	8	3.3276422344715533	edge_127
pPAG5, NZ_CP045003.1	Proteus	19.275720132662034	38	8.74098815180237	edge_127
pPAG5, NZ_CP045003.1	Kerstersia	4.350158500134456	21	11.919501316099737	edge_127
pPAG5, NZ_CP045003.1	Aeromonas	3.0	3	0.425482114903577	edge_127
IncN_1, pGMI17-001_1, NZ_CP028173.1	Comamonas	5.098727487762752	80	58.0799089840182	edge_555
Col156_1, pSUH-4, NZ_CP041341.1	Comamonas	11.009515930966693	114	72.35833392833321	edge_778
pAT205-, NZ_CP048016.1	Comamonas	9.008403364277765	53	28.77156304568739	edge_798
pCAM180B, NZ_CP044358.1	Comamonas	1.6137056388801092	3	1.9592575581484883	edge_1382
IncP6_1, pPS-MS-17-188-3, NZ_CP027855.1	Comamonas	10.979796413754935	32	11.084566733086653	edge_2543
IncC_1, pC-Ec2-KPC, NZ_MK439959.1	Comamonas	3.5933704356701206	53	39.01069672286066	edge_2599
Col156_1, Similar to NZ_LT985301.1	Comamonas	5.315287088064149	11	3.5159279468144105	edge_2824
IncFII_1, Similar to NZ_CP027120.1	Comamonas	0.4845721895127703	5	5.099437480112504	edge_2866
IncQ2_1, pKPSH70, NZ_KT896500.1	Comamonas	1.8987911193676983	19	14.238166227366754	edge_2995
Col(pHAD28)_1, Similar to NZ_CP033802.1	Comamonas	0.9013877113318907	2	1.1943419361316128	edge_3051
Col(pHAD28)_1, pE16KP0204-2, CP052299.1	Comamonas	2.781124175131799	6	2.979145054170989	edge_3515
ColRNAI_1, pCAV1417-9294, NZ_CP018348.1	Comamonas	0.3905620875658997	2	2.3886838722632255	edge_3654
pAKI40A, CP012488.1	Comamonas	1.25506787163675	6	4.844465606106879	edge_3806
Col156_1, pSCU-172-4, NZ_CP054357.1	Comamonas	3.2828861094958532	11	5.703318234336353	edge_3869
pSN1104-34 DNA, AP018708.1	Comamonas	60.22472415351314	68	2.4826208784758244	edge_3887
pF17KP0040-3, CP052141.1	Comamonas	2.9010833760739985	9	4.576074159785168	edge_3941
pF8704-2_, CP050999.1	Comamonas	1.1273298251460995	9	7.166051616789677	edge_3956
Similar to NZ_CP027258.1	Comamonas	0.10679599818097632	12	16.492654376469126	edge_3974
Col440II_1, p3849I, NZ_CP052874.1	Comamonas	0.26970214310997315	13	15.258053723389255	edge_3983
ColRNAI_1, Similar to NZ_CP024485.1	Comamonas	0.11729138224062918	4	6.441394711721058	edge_3989
pCAV1042-5566, NZ_CP018667.1	Comamonas	0.9013877113318907	2	1.5566703886659223	edge_4004
IncFIB(pLF82-PhagePlasmid)_1, plLF82, NC_011917.1	Comamonas	2.3895690802762575	18	12.9901460019708	edge_4028
IncN_1, pGMI17-001_1, NZ_CP028173.1	Klebsiella	9.417684792938799	117	78.92788081442384	edge_555
Col156_1, pSUH-4, NZ_CP041341.1	Klebsiella	1.2077665623187106	104	98.33159273368145	edge_778
pAT205-, NZ_CP048016.1	Klebsiella	0.04735688133831117	30	39.0992089801582	edge_798
IncP6_1, pPS-MS-17-188-3, NZ_CP027855.1	Klebsiella	4.2566541825084725	26	15.063407937318413	edge_2543
IncC_1, pC-Ec2-KPC, NZ_MK439959.1	Klebsiella	0.029908579942530364	41	53.01371292225742	edge_2599
IncQ2_1, pKPSH70, NZ_KT896500.1	Klebsiella	0.021509447856704694	12	19.349002205199557	edge_2995
p9_010062, NZ_CP033129.1	Klebsiella	0.7919496705153348	8	7.750542824891435	edge_3097
Col(pHAD28)_1, pGSH8M-2-5, NZ_AP019680.1	Klebsiella	5.802775422663781	8	1.5318719936256013	edge_3235
Similar to NZ_LR130559.1	Klebsiella	0.7730623413967529	12	11.78082509383498	edge_3370
pACI-235c, NZ_CP026414.1	Klebsiella	2.9010833760739985	9	4.103228554354289	edge_3512
Col(pHAD28)_1, pE16KP0204-2, CP052299.1	Klebsiella	18.566314436000308	29	4.048518840296232	edge_3515
ColRNAI_1, pCAV1417-9294, NZ_CP018348.1	Klebsiella	5.315287088064149	11	3.2461097007780597	edge_3654
pSL483_1, Similar to NC_011148.1	Klebsiella	7.1234016551515875	23	9.172995390400922	edge_3658
Similar to NZ_CP027258.1	Klebsiella	3.5719533833512043	33	22.41274619245076	edge_3974
Col440II_1, p3849I, NZ_CP052874.1	Klebsiella	20.731906886643447	61	20.734981628003673	edge_3983
pCAV1042-5566, NZ_CP018667.1	Klebsiella	13.699185753253376	19	2.1154422769115446	edge_4004
Col(pHAD28)_1, pSZECL_b, KU302804.1	Klebsiella	4.0540898509446865	6	1.1853771379245723	edge_4015
pALWED1.3, NZ_KX426228.1	Klebsiella	1.4350506425384633	4	2.13367884826423	edge_4027
IncFIB(pLF82-PhagePlasmid)_1, plLF82, NC_011917.1	Klebsiella	0.5726604047768183	17	17.653001069399785	edge_4028
pSCZE, NZ_CP051223.1	Klebsiella	0.3905620875658997	2	2.4619371326125736	edge_4030
Col440I_1, Similar to NZ_CP024491.1	Klebsiella	10.111087808819342	17	3.9208628408274318	edge_4033
Col440I_1, pAKI40B, CP012489.1	Klebsiella	18.566314436000308	29	4.303830839233832	edge_2055
Col156_1, Similar to NZ_LT985301.1	Klebsiella	0.8198600776149126	5	4.777981694403661	edge_2824
IncFII_1, Similar to NZ_CP027120.1	Klebsiella	1.160357027934665	8	6.929897114020577	edge_2866
Col(Ye4449)_1, pD16KP0008-2, CP052383.1	Klebsiella	6.697414907005954	9	1.6960011357997729	edge_2868
IncFIA_1, Similar to NZ_CP030339.1	Klebsiella	2.558819975546562	16	10.832523383495323	edge_3038
Col(pHAD28)_1, Similar to NZ_CP033802.1	Klebsiella	0.9013877113318907	2	1.6230548503890299	edge_3051
p80-1-2-p3, NZ_CP041294.1	Klebsiella	1.4350506425384633	4	2.6625394174921166	edge_3637
pAKI40A, CP012488.1	Klebsiella	4.875418495143403	15	6.583402258319548	edge_3806
Col156_1, pSCU-172-4, NZ_CP054357.1	Klebsiella	0.29574144821031284	6	7.750542824891435	edge_3869
pF17KP0040-3, CP052141.1	Klebsiella	0.2715679872183956	5	6.218670831265833	edge_3941
pF8704-2_, CP050999.1	Klebsiella	0.3332036221486678	8	9.738329102334179	edge_3956
ColRNAI_1, Similar to NZ_CP024485.1	Klebsiella	0.0002374755233413107	2	8.75355424928915	edge_3989
IncI2(Delta)_1, pRM4283-2, NZ_CP028155.1	Klebsiella	0.2468073784710523	11	13.166804516639097	edge_4002
IncN_1, pGMI17-001_1, NZ_CP028173.1	Escherichia	25.12306613328779	90	34.27688754462249	edge_555
Col156_1, pSUH-4, NZ_CP041341.1	Escherichia	90.27964766820958	194	42.70355305928939	edge_778
pAT205-, NZ_CP048016.1	Escherichia	5.0643834979823765	29	16.980047803990438	edge_798
pCAM180B, NZ_CP044358.1	Escherichia	0.9013877113318907	2	1.1562905687418863	edge_1382
pTS9900, CP042207.1	Escherichia	2.0822292679157215	5	2.1541851691629663	edge_1430
Col440I_1, pAKI40B, CP012489.1	Escherichia	4.920558458320165	7	1.8690724261855147	edge_2055
p9701, NC_011512.1	Escherichia	3.0	3	0.1900751619849676	edge_2178
IncP6_1, pPS-MS-17-188-3, NZ_CP027855.1	Escherichia	8.273766752242356	20	6.541753491649302	edge_2543
IncC_1, pC-Ec2-KPC, NZ_MK439959.1	Escherichia	38.57033427038152	91	23.0228539954292	edge_2599
Col156_1, Similar to NZ_LT985301.1	Escherichia	3.5187599106643086	7	2.074987185002563	edge_2824
IncFII_1, Similar to NZ_CP027120.1	Escherichia	8.46186017623233	15	3.0095233980953204	edge_2866
IncQ2_1, pKPSH70, NZ_KT896500.1	Escherichia	1.1001544409217083	10	8.402906119418777	edge_2995
IncFIA_1, Similar to NZ_CP030339.1	Escherichia	13.454876316834566	23	4.704360259127948	edge_3038
Col(pHAD28)_1, Similar to NZ_CP033802.1	Escherichia	2.0	2	0.7048620590275881	edge_3051
Col(pHAD28)_1, pGSH8M-2-5, NZ_AP019680.1	Escherichia	4.0	4	0.6652630669473866	edge_3235
Similar to NZ_LR130559.1	Escherichia	0.8081548779624808	6	5.116189776762044	edge_3370
pACI-235c, NZ_CP026414.1	Escherichia	4.920558458320165	7	1.7819546436090712	edge_3512
ColRNAI_1, pCAV1417-9294, NZ_CP018348.1	Escherichia	4.0540898509446865	6	1.4097241180551763	edge_3654
pSL483_1, Similar to NC_011148.1	Escherichia	12.651197991859789	20	3.9836586032682795	edge_3658
pAKI40A, CP012488.1	Escherichia	3.5187599106643086	7	2.8590472281905543	edge_3806
Col156_1, pSCU-172-4, NZ_CP054357.1	Escherichia	6.078421580356184	12	3.3659143268171348	edge_3869
pF17KP0040-3, CP052141.1	Escherichia	15.508998289622461	21	2.700651259869748	edge_3941
pF8704-2_, CP050999.1	Escherichia	10.179196024335003	19	4.229172354165529	edge_3956
Similar to NZ_CP027258.1	Escherichia	4.7267070747289734	19	9.73343225331355	edge_3974
Col440II_1, p3849I, NZ_CP052874.1	Escherichia	0.5320352250216922	9	9.00481079903784	edge_3983
ColRNAI_1, Similar to NZ_CP024485.1	Escherichia	37.17683713933566	47	3.801503239699352	edge_3989
IncI2(Delta)_1, pRM4283-2, NZ_CP028155.1	Escherichia	15.112820807251762	27	5.718094456381109	edge_4002
pALWED1.3, NZ_KX426228.1	Escherichia	2.0	2	0.9266164146767171	edge_4027
IncFIB(pLF82-PhagePlasmid)_1, plLF82, NC_011917.1	Escherichia	16.028314458972236	32	7.666364866727027	edge_4028
pSCZE, NZ_CP051223.1	Escherichia	0.9013877113318907	2	1.0691727861654428	edge_4030
Col440I_1, Similar to NZ_CP024491.1	Escherichia	1.6137056388801092	3	1.702756659448668	edge_4033
pTS9900, CP042207.1	Comamonas	0.8359324116267942	4	3.650123669975266	edge_1430
Col440I_1, pAKI40B, CP012489.1	Comamonas	0.43505064253846326	3	3.1670190665961866	edge_2055
IncFIA_1, Similar to NZ_CP030339.1	Comamonas	0.7919496705153348	8	7.971225955754809	edge_3038
p9_010062, NZ_CP033129.1	Comamonas	0.4845721895127703	5	5.703318234336353	edge_3097
Similar to NZ_LR130559.1	Comamonas	1.461081990543871	11	8.669043716191256	edge_3370
IncI2(Delta)_1, pRM4283-2, NZ_CP028155.1	Comamonas	3.1396415375275932	16	9.688931212213758	edge_4002
IncN_1, pGMI17-001_1, NZ_CP028173.1	Acinetobacter	12.705197055801845	50	21.055607588878484	edge_555
Col156_1, pSUH-4, NZ_CP041341.1	Acinetobacter	16.02532247187294	63	26.23193995361201	edge_778
pAT205-, NZ_CP048016.1	Acinetobacter	150.6856464221859	188	10.430504313899137	edge_798
pCAM180B, NZ_CP044358.1	Acinetobacter	25.0	25	0.7102862079427584	edge_1382
IncC_1, pC-Ec2-KPC, NZ_MK439959.1	Acinetobacter	1.000957514758712	16	14.1424794965041	edge_2599
pVB11737_6, NZ_CP050397.1	Acinetobacter	8.0	8	0.32108828578234283	edge_2857
IncFII_1, Similar to NZ_CP027120.1	Acinetobacter	3.2082405307719455	5	1.848690130261974	edge_2866
IncQ2_1, pKPSH70, NZ_KT896500.1	Acinetobacter	0.8081548779624808	6	5.1617374426525116	edge_2995
IncFIA_1, Similar to NZ_CP030339.1	Acinetobacter	0.3905620875658997	2	2.889794572041086	edge_3038
p9_010062, NZ_CP033129.1	Acinetobacter	35.170206262487575	42	2.0676139614772078	edge_3097
Col(pHAD28)_1, pGSH8M-2-5, NZ_AP019680.1	Acinetobacter	4.0	4	0.40865781826843633	edge_3235
Similar to NZ_LR130559.1	Acinetobacter	2.503900909066271	7	3.142773221445356	edge_3370
pACI-235c, NZ_CP026414.1	Acinetobacter	17.908957546641684	21	1.0946191560761689	edge_3512
pSL483_1, Similar to NC_011148.1	Acinetobacter	1.4350506425384633	4	2.447081935583613	edge_3658
pAKI40A, CP012488.1	Acinetobacter	0.9013877113318907	2	1.7562556237488753	edge_3806
Similar to NZ_CP030758.1	Acinetobacter	8.0	8	0.20432890913421817	edge_3935
pF17KP0040-3, CP052141.1	Acinetobacter	4.920558458320165	7	1.6589561432087714	edge_3941
pF8704-2_, CP050999.1	Acinetobacter	2.0822292679157215	5	2.5978961304207737	edge_3956
Similar to NZ_CP027258.1	Acinetobacter	1.6542466869462544	8	5.979053079189384	edge_3974
Col440II_1, p3849I, NZ_CP052874.1	Acinetobacter	0.8081548779624808	6	5.531475468704906	edge_3983
ColRNAI_1, Similar to NZ_CP024485.1	Acinetobacter	2.781124175131799	6	2.3351875329624936	edge_3989
IncI2(Delta)_1, pRM4283-2, NZ_CP028155.1	Acinetobacter	1.3279276642024453	5	3.5125112474977507	edge_4002
pALWED1.3, NZ_KX426228.1	Acinetobacter	8.0	8	0.5692019611596077	edge_4027
IncFIB(pLF82-PhagePlasmid)_1, plLF82, NC_011917.1	Acinetobacter	5.588619961355257	13	4.709294858141028	edge_4028
Col440I_1, Similar to NZ_CP024491.1	Acinetobacter	0.9013877113318907	2	1.0459694158061168	edge_4033
pVB11737_6, NZ_CP050397.1	Escherichia	4.0	4	0.5227066954586609	edge_2857
p9_010062, NZ_CP033129.1	Escherichia	2.503900909066271	7	3.3659143268171348	edge_3097
Col(pHAD28)_1, pE16KP0204-2, CP052299.1	Escherichia	0.9013877113318907	2	1.7581952483609504	edge_3515
pXG-4k, NZ_CP045125.1	Acinetobacter	12.0	12	0.3551431039713792	edge_1381
pTS9900, CP042207.1	Acinetobacter	46.068174367275674	50	1.323272935345413	edge_1430
Col(pHAD28)_1, pE16KP0204-2, CP052299.1	Acinetobacter	2.3905620875658995	4	1.0800242339951531	edge_3515
Similar to KT351737.1	Acinetobacter	3.0	3	0.2967634156473169	edge_3897
IncP6_1, pPS-MS-17-188-3, NZ_CP027855.1	Acinetobacter	1.25506787163675	6	4.01846854630629	edge_2543
Col156_1, pSCU-172-4, NZ_CP054357.1	Acinetobacter	0.8599338365037289	3	2.0676139614772078	edge_3869
pPvu1, NC_002632.1	Escherichia	2.0	2	0.26135334772933044	edge_3809
IncN_1, pGMI17-001_1, NZ_CP028173.1	Enterobacter	9.954782539567478	24	7.556578288684342	edge_555
IncN_1, pGMI17-001_1, NZ_CP028173.1	Aeromonas	6.71641343813937	11	2.6922318615536276	edge_555
IncN_1, pGMI17-001_1, NZ_CP028173.1	Proteus	12.029792902131213	95	55.30847473830505	edge_555
IncN_1, pGMI17-001_1, NZ_CP028173.1	Kerstersia	7.928718518335787	109	75.42047031590593	edge_555
pTS9900, CP042207.1	Klebsiella	0.054089850944686615	2	4.960347407930518	edge_1430
pSN1104-34 DNA, AP018708.1	Klebsiella	0.43505064253846326	3	3.3737657002468597	edge_3887
pPvu1, NC_002632.1	Klebsiella	4.0	4	0.6200434259913148	edge_3890
Col(pHAD28)_1, Similar to NZ_CP024513.1	Klebsiella	6.000000000000001	6	0.6200434259913148	edge_3939
Col156_1, pSUH-4, NZ_CP041341.1	Enterobacter	7.1234016551515875	23	9.414295317140937	edge_778
pAT205-, NZ_CP048016.1	Enterobacter	1.3279276642024453	5	3.74336965132607	edge_798
IncP6_1, pPS-MS-17-188-3, NZ_CP027855.1	Enterobacter	0.9013877113318907	2	1.4421750615649878	edge_2543
IncQ2_1, pKPSH70, NZ_KT896500.1	Enterobacter	1.6137056388801092	3	1.852479104504179	edge_2995
IncFIA_1, Similar to NZ_CP030339.1	Enterobacter	0.9013877113318907	2	1.0371089425782114	edge_3038
p9_010062, NZ_CP033129.1	Enterobacter	5.0	5	0.7420392265921547	edge_3097
Similar to NZ_LR130559.1	Enterobacter	0.9013877113318907	2	1.1278996244200752	edge_3370
Col(pHAD28)_1, pE16KP0204-2, CP052299.1	Enterobacter	3.0	3	0.3876063724787255	edge_3515
pAKI40A, CP012488.1	Enterobacter	2.0	2	0.6302968489406302	edge_3806
Similar to NZ_CP027258.1	Enterobacter	0.3905620875658997	2	2.1458028458394307	edge_3974
Col440II_1, p3849I, NZ_CP052874.1	Enterobacter	4.0540898509446865	6	1.9851731779653643	edge_3983
IncFIB(pLF82-PhagePlasmid)_1, plLF82, NC_011917.1	Enterobacter	1.6137056388801092	3	1.6901034619793076	edge_4028
Col156_1, pSUH-4, NZ_CP041341.1	Aeromonas	3.161076083585684	8	3.354092929181414	edge_778
Col156_1, pSUH-4, NZ_CP041341.1	Proteus	39.22787995391701	165	68.90556741888652	edge_778
Col156_1, pSUH-4, NZ_CP041341.1	Kerstersia	14.015097588575284	148	93.96191680761663	edge_778
ColRNAI_1, pCAV1417-9294, NZ_CP018348.1	Acinetobacter	2.0	2	0.8659653768069246	edge_3654
pAT205-, NZ_CP048016.1	Aeromonas	2.3905620875658995	4	1.3336749332650133	edge_798
pAT205-, NZ_CP048016.1	Proteus	11.243244082468038	56	27.398652920269416	edge_798
pAT205-, NZ_CP048016.1	Kerstersia	3.6889961768466017	51	37.36171172765766	edge_798
IncQ2_1, pKPSH70, NZ_KT896500.1	Aeromonas	6.000000000000001	6	0.6599949180010164	edge_2995
pAQ2-2, NC_016849.1	Aeromonas	4.0	4	0.047897840420431916	edge_3692
Similar to KT351737.1	Aeromonas	2.0	2	0.03794504241099152	edge_3897
IncC_1, pC-Ec2-KPC, NZ_MK439959.1	Aeromonas	2.3905620875658995	4	1.8082989883402023	edge_2599
Similar to NZ_CP027258.1	Aeromonas	2.0	2	0.7644992971001405	edge_3974
pCAM180B, NZ_CP044358.1	Proteus	5.802775422663781	8	1.8657664768467046	edge_1382
pTS9900, CP042207.1	Proteus	1.8891261358266889	6	3.475948504810299	edge_1430
Col440I_1, pAKI40B, CP012489.1	Proteus	0.43505064253846326	3	3.0158964968207007	edge_2055
p9701, NC_011512.1	Proteus	2.0	2	0.30670133865973226	edge_2178
IncP6_1, pPS-MS-17-188-3, NZ_CP027855.1	Proteus	8.07054855225827	26	10.555637738872452	edge_2543
IncC_1, pC-Ec2-KPC, NZ_MK439959.1	Proteus	5.76284960646355	57	37.149199645160074	edge_2599
Col156_1, Similar to NZ_LT985301.1	Proteus	2.503900909066271	7	3.348156280368744	edge_2824
pVB11737_6, NZ_CP050397.1	Proteus	4.0	4	0.8434286813142637	edge_2857
IncFII_1, Similar to NZ_CP027120.1	Proteus	5.588619961355257	13	4.8561045287790945	edge_2866
Similar to NZ_CP033826.1	Proteus	2.0	2	0.3961558957688208	edge_2867
IncQ2_1, pKPSH70, NZ_KT896500.1	Proteus	1.9477274905322517	18	13.558755013248998	edge_2995
IncFIA_1, Similar to NZ_CP030339.1	Proteus	1.5131252961385329	10	7.590858131828374	edge_3038
Col(pHAD28)_1, Similar to NZ_CP033802.1	Proteus	0.9013877113318907	2	1.1373507975298405	edge_3051
p9_010062, NZ_CP033129.1	Proteus	8.781414644207613	19	5.431169538766092	edge_3097
Col(pHAD28)_1, pGSH8M-2-5, NZ_AP019680.1	Proteus	3.2082405307719455	5	1.073454685309063	edge_3235
Similar to NZ_LR130559.1	Proteus	4.953875663865015	18	8.25537769892446	edge_3370
pACI-235c, NZ_CP026414.1	Proteus	1.4350506425384633	4	2.87532504993499	edge_3512
Col(pHAD28)_1, pE16KP0204-2, CP052299.1	Proteus	0.8599338365037289	3	2.8369873826025236	edge_3515
p80-1-2-p3, NZ_CP041294.1	Proteus	3.2082405307719455	5	1.8657664768467046	edge_3637
ColRNAI_1, pCAV1417-9294, NZ_CP018348.1	Proteus	2.0822292679157215	5	2.274701595059681	edge_3654
pSL483_1, Similar to NC_011148.1	Proteus	0.7991500005650545	7	6.427948889410222	edge_3658
pAQ2-2, NC_016849.1	Proteus	3.0	3	0.9840001281999744	edge_3692
pAKI40A, CP012488.1	Proteus	3.531783809459777	10	4.613299302340139	edge_3806
pPvu1, NC_002632.1	Proteus	5.0	5	0.42171434065713187	edge_3809
Col156_1, pSCU-172-4, NZ_CP054357.1	Proteus	0.4845721895127703	5	5.431169538766092	edge_3869
pSN1104-34 DNA, AP018708.1	Proteus	1.4350506425384633	4	2.3641561521687695	edge_3887
pPvu1, NC_002632.1	Proteus	9.0	9	0.4344935631012874	edge_3890
Similar to KT351737.1	Proteus	8.0	8	0.7795325690934862	edge_3897
Col(pHAD28)_1, Similar to NZ_CP024513.1	Proteus	3.0	3	0.4344935631012874	edge_3939
pF17KP0040-3, CP052141.1	Proteus	3.531783809459777	10	4.357714853457029	edge_3941
pF8704-2_, CP050999.1	Proteus	5.51995089473928	16	6.824104785179043	edge_3956
Similar to NZ_CP027258.1	Proteus	6.241219163907528	30	15.705664383867123	edge_3974
Col440II_1, p3849I, NZ_CP052874.1	Proteus	0.7643130349565107	15	14.529975919004816	edge_3983
ColRNAI_1, Similar to NZ_CP024485.1	Proteus	0.7991500005650545	7	6.134026773194646	edge_3989
IncI2(Delta)_1, pRM4283-2, NZ_CP028155.1	Proteus	2.2127501509602254	14	9.226598604680278	edge_4002
Col(pHAD28)_1, pSZECL_b, KU302804.1	Proteus	2.0	2	0.8306494588701082	edge_4015
IncFIB(pLF82-PhagePlasmid)_1, plLF82, NC_011917.1	Proteus	16.09106267186222	41	12.370287325942535	edge_4028
pSCZE, NZ_CP051223.1	Proteus	3.2082405307719455	5	1.725195029960994	edge_4030
Col440I_1, Similar to NZ_CP024491.1	Proteus	0.8599338365037289	3	2.747532825493435	edge_4033
Similar to KT351737.1	Klebsiella	0.9013877113318907	2	1.1124308525138296	edge_3897
Col(pHAD28)_1, pD16KP0025-3, CP052378.1	Klebsiella	3.0	3	0.05470971405805719	edge_4008
IncC_1, pC-Ec2-KPC, NZ_MK439959.1	Enterobacter	0.01670231887306637	2	5.075548309890338	edge_2599
IncFII_1, Similar to NZ_CP027120.1	Enterobacter	2.0	2	0.6634703673059266	edge_2866
