edge_1735	AP023231.1	0.0974869	0	69/1000
edge_244	AP023232.1	0.0436329	0	250/1000
edge_247	AP023232.1	0.0914855	0	79/1000
edge_696	AP023232.1	0.0726524	0	122/1000
edge_2200	AP023232.1	0.0931964	0	76/1000
edge_940	AP023233.1	0.0186813	0	510/1000
edge_244	AP023236.1	0.0333664	0	330/1000
edge_698	AP023236.1	0.0816138	0	99/1000
edge_244	AP023238.1	0.0755413	0	114/1000
edge_247	AP023238.1	0.0774628	0	109/1000
edge_281	AP023238.1	0.0931964	0	76/1000
edge_341	AP023238.1	0.0852783	0	91/1000
edge_819	AP023238.1	0.0766828	0	111/1000
edge_3614	AP023238.1	0.0974869	0	69/1000
edge_244	CM019851.1	0.0525139	0	199/1000
edge_3001	CM019851.1	0.051337	0	205/1000
edge_3002	CM019851.1	0.0645437	0	148/1000
edge_699	CM019852.1	0.0931964	0	76/1000
edge_2461	CM019852.1	0.0634394	0	152/1000
edge_2464	CM019852.1	0.0346987	0	318/1000
edge_3384	CP000522.1	0.0914855	0	79/1000
edge_278	CP000641.1	0.0351567	0	314/1000
edge_281	CP000641.1	0.0549966	0	187/1000
edge_282	CP000641.1	0.0693234	0	132/1000
edge_555	CP000641.1	0.0920479	0	78/1000
edge_561	CP000641.1	0.0631684	0	153/1000
edge_562	CP000641.1	0.051337	0	205/1000
edge_819	CP000641.1	0.043179	0	253/1000
edge_820	CP000641.1	0.0887833	0	84/1000
edge_1838	CP000641.1	0.0563082	0	181/1000
edge_3052	CP000641.1	0.0610707	0	161/1000
edge_3331	CP000641.1	0.0949813	0	73/1000
edge_3941	CP000641.1	0.0563082	0	181/1000
edge_1396	CP000642.1	0.0671564	0	139/1000
edge_392	CP007579.1	0.0565317	0	180/1000
edge_799	CP007579.1	0.0668569	0	140/1000
edge_3565	CP008701.1	0.0914855	0	79/1000
edge_555	CP009867.1	0.0231524	0	444/1000
edge_3147	CP009867.1	0.0968463	0	70/1000
edge_276	CP009868.1	0.0962153	0	71/1000
edge_1055	CP009871.1	0.0981375	0	68/1000
edge_555	CP010513.1	0.0668569	0	140/1000
edge_569	CP010513.1	0.0680698	0	136/1000
edge_3558	CP010513.1	0.064825	0	147/1000
edge_699	CP010831.1	0.0962153	0	71/1000
edge_2461	CP010831.1	0.0794837	0	104/1000
edge_2464	CP010831.1	0.0299949	0	363/1000
edge_278	CP010832.1	0.0351567	0	314/1000
edge_281	CP010832.1	0.0549966	0	187/1000
edge_282	CP010832.1	0.0693234	0	132/1000
edge_555	CP010832.1	0.0937829	0	75/1000
edge_561	CP010832.1	0.0659724	0	143/1000
edge_562	CP010832.1	0.051337	0	205/1000
edge_819	CP010832.1	0.0439391	0	248/1000
edge_820	CP010832.1	0.0914855	0	79/1000
edge_1838	CP010832.1	0.0563082	0	181/1000
edge_3052	CP010832.1	0.0610707	0	161/1000
edge_3331	CP010832.1	0.0949813	0	73/1000
edge_3941	CP010832.1	0.059819	0	166/1000
edge_3806	CP012488.1	0.059819	0	166/1000
edge_2055	CP012489.1	0.0436329	0	250/1000
edge_2807	CP012489.1	0.0790711	0	105/1000
edge_3515	CP012489.1	0.0605648	0	163/1000
edge_3557	CP012489.1	0.0955937	0	72/1000
edge_3939	CP012489.1	0.0867434	0	88/1000
edge_940	CP012494.1	0.0227838	0	449/1000
edge_932	CP016403.1	0.0909306	0	80/1000
edge_2418	CP016512.1	0.0422904	0	259/1000
edge_1394	CP016513.1	0.0872439	0	87/1000
edge_1396	CP016513.1	0.0195632	0	496/1000
edge_1398	CP016513.1	0.0716227	0	125/1000
edge_1399	CP016513.1	0.0852783	0	91/1000
edge_1400	CP016513.1	0.0690061	0	133/1000
edge_276	CP016585.1	0.0943778	0	74/1000
edge_699	CP016585.1	0.0955937	0	72/1000
edge_2461	CP016585.1	0.0651085	0	146/1000
edge_2464	CP016585.1	0.035505	0	311/1000
edge_3097	CP019148.1	0.0914855	0	79/1000
edge_3097	CP019150.1	0.0790711	0	105/1000
edge_3935	CP019151.1	0.0955937	0	72/1000
edge_4002	CP019690.1	0.0136002	0	602/1000
edge_2461	CP019691.1	0.0671564	0	139/1000
edge_2464	CP019691.1	0.0240597	0	432/1000
edge_699	CP019692.1	0.0489202	0	218/1000
edge_2824	CP019693.1	0.0543589	0	190/1000
edge_3869	CP019693.1	0.0931964	0	76/1000
edge_4015	CP019997.1	0.0829489	0	96/1000
edge_556	CP020502.1	0.030677	0	356/1000
edge_570	CP020502.1	0.0994698	0	66/1000
edge_1085	CP020502.1	0.0404475	0	272/1000
edge_699	CP022458.1	0.0949813	0	73/1000
edge_1084	CP022458.1	0.0155619	0	564/1000
edge_244	CP022460.1	0.0388388	0	284/1000
edge_283	CP022460.1	0.0962153	0	71/1000
edge_1735	CP022460.1	0.0877506	0	86/1000
edge_4028	CP022461.1	0.0448759	0	242/1000
edge_244	CP022610.1	0.0593303	0	168/1000
edge_247	CP022610.1	0.0931964	0	76/1000
edge_2755	CP023135.2	0.0926182	0	77/1000
edge_278	CP023647.1	0.0349268	0	316/1000
edge_281	CP023647.1	0.0549966	0	187/1000
edge_282	CP023647.1	0.0693234	0	132/1000
edge_555	CP023647.1	0.0909306	0	80/1000
edge_561	CP023647.1	0.0631684	0	153/1000
edge_562	CP023647.1	0.051337	0	205/1000
edge_819	CP023647.1	0.0430292	0	254/1000
edge_820	CP023647.1	0.0887833	0	84/1000
edge_1838	CP023647.1	0.0563082	0	181/1000
edge_3052	CP023647.1	0.0608169	0	162/1000
edge_3331	CP023647.1	0.0949813	0	73/1000
edge_3941	CP023647.1	0.0560862	0	182/1000
edge_777	CP023649.1	0.0381928	0	289/1000
edge_1396	CP023650.1	0.0671564	0	139/1000
edge_244	CP025574.1	0.0671564	0	139/1000
edge_1925	CP025574.1	0.0987984	0	67/1000
edge_1394	CP025575.1	0.0519203	0	202/1000
edge_1398	CP025575.1	0.0363341	0	304/1000
edge_1399	CP025575.1	0.0709514	0	127/1000
edge_1400	CP025575.1	0.0770708	0	110/1000
edge_4031	CP025575.1	0.0909306	0	80/1000
edge_2088	CP025875.1	0.0344723	0	320/1000
edge_3034	CP025875.1	0.0799006	0	103/1000
edge_1084	CP025878.1	0.0909306	0	80/1000
edge_2418	CP025879.1	0.0362143	0	305/1000
edge_247	CP025880.1	0.0987984	0	67/1000
edge_423	CP025880.1	0.0920479	0	78/1000
edge_885	CP025880.1	0.0926182	0	77/1000
edge_1735	CP025880.1	0.0642645	0	149/1000
edge_3574	CP025880.1	0.0807479	0	101/1000
edge_3641	CP025880.1	0.0893096	0	83/1000
edge_4028	CP025888.1	0.0211548	0	472/1000
edge_1084	CP025889.1	0.0909306	0	80/1000
edge_423	CP025891.1	0.0931964	0	76/1000
edge_885	CP025891.1	0.0937829	0	75/1000
edge_1023	CP025891.1	0.0943778	0	74/1000
edge_1378	CP025891.1	0.0852783	0	91/1000
edge_1735	CP025891.1	0.0668569	0	140/1000
edge_1737	CP025891.1	0.0857608	0	90/1000
edge_3574	CP025891.1	0.0824989	0	97/1000
edge_3641	CP025891.1	0.0920479	0	78/1000
edge_4028	CP025897.1	0.0408631	0	269/1000
edge_1920	CP025898.1	0.0656822	0	144/1000
edge_2726	CP025898.1	0.0926182	0	77/1000
edge_1920	CP025909.1	0.0588483	0	170/1000
edge_2088	CP025925.1	0.0344723	0	320/1000
edge_3034	CP025925.1	0.0799006	0	103/1000
edge_1084	CP025926.1	0.0909306	0	80/1000
edge_247	CP025927.1	0.0987984	0	67/1000
edge_423	CP025927.1	0.0903831	0	81/1000
edge_885	CP025927.1	0.0903831	0	81/1000
edge_1066	CP025927.1	0.0974869	0	69/1000
edge_1735	CP025927.1	0.0637124	0	151/1000
edge_3574	CP025927.1	0.0794837	0	104/1000
edge_3641	CP025927.1	0.0893096	0	83/1000
edge_2726	CP025968.1	0.0778587	0	108/1000
edge_1394	CP025969.1	0.0770708	0	110/1000
edge_1398	CP025969.1	0.0811785	0	100/1000
edge_1399	CP025969.1	0.0920479	0	78/1000
edge_1400	CP025969.1	0.0909306	0	80/1000
edge_4031	CP025969.1	0.0893096	0	83/1000
edge_2726	CP025971.1	0.0920479	0	78/1000
edge_2726	CP025974.1	0.0926182	0	77/1000
edge_2726	CP025977.1	0.0920479	0	78/1000
edge_3654	CP026582.3	0.059819	0	166/1000
edge_555	CP026801.1	0.0280449	0	384/1000
edge_565	CP026801.1	0.0857608	0	90/1000
edge_698	CP026801.1	0.0981375	0	68/1000
edge_820	CP026801.1	0.0981375	0	68/1000
edge_244	CP026930.2	0.051337	0	205/1000
edge_244	CP026931.2	0.0465005	0	232/1000
edge_276	CP026933.2	0.0981375	0	68/1000
edge_940	CP026938.2	0.0275126	0	390/1000
edge_244	CP026940.2	0.0503867	0	210/1000
edge_3001	CP026940.2	0.0414262	0	265/1000
edge_3002	CP026940.2	0.0593303	0	168/1000
edge_2461	CP026941.2	0.0680698	0	136/1000
edge_2464	CP026941.2	0.0358575	0	308/1000
edge_3654	CP027065.3	0.059819	0	166/1000
edge_940	CP027320.1	0.0287714	0	376/1000
edge_244	CP027377.1	0.0511448	0	206/1000
edge_1735	CP027377.1	0.0893096	0	83/1000
edge_1084	CP027378.1	0.0473443	0	227/1000
edge_244	CP027485.1	0.0507636	0	208/1000
edge_3001	CP027485.1	0.0376857	0	293/1000
edge_3002	CP027485.1	0.0554283	0	185/1000
edge_244	CP027580.1	0.0723061	0	123/1000
edge_244	CP027581.1	0.0838645	0	94/1000
edge_1013	CP028389.3	0.0882637	0	85/1000
edge_2755	CP028390.2	0.0914855	0	79/1000
edge_3654	CP028539.3	0.0600659	0	165/1000
edge_3654	CP028545.2	0.0600659	0	165/1000
edge_244	CP028547.2	0.0920479	0	78/1000
edge_283	CP028547.2	0.0994698	0	66/1000
edge_2329	CP028547.2	0.0943778	0	74/1000
edge_2330	CP028547.2	0.0955937	0	72/1000
edge_279	CP028579.2	0.0949813	0	73/1000
edge_555	CP028579.2	0.0290489	0	373/1000
edge_561	CP028579.2	0.0811785	0	100/1000
edge_813	CP028579.2	0.0968463	0	70/1000
edge_819	CP028579.2	0.0807479	0	101/1000
edge_820	CP028579.2	0.0974869	0	69/1000
edge_3147	CP028579.2	0.0737105	0	119/1000
edge_3941	CP028579.2	0.0962153	0	71/1000
edge_875	CP028580.2	0.080322	0	102/1000
edge_932	CP028580.2	0.0920479	0	78/1000
edge_1894	CP028580.2	0.0937829	0	75/1000
edge_2181	CP028580.2	0.0974869	0	69/1000
edge_2713	CP028580.2	0.0662649	0	142/1000
edge_3654	CP028580.2	0.0656822	0	144/1000
edge_3663	CP028580.2	0.0621044	0	157/1000
edge_244	CP028582.2	0.0893096	0	83/1000
edge_555	CP028582.2	0.0852783	0	91/1000
edge_913	CP028781.2	0.0786628	0	106/1000
edge_1055	CP028781.2	0.0843302	0	93/1000
edge_276	CP028782.2	0.0981375	0	68/1000
edge_284	CP028782.2	0.0931964	0	76/1000
edge_3871	CP028782.2	0.0987984	0	67/1000
edge_3654	CP028788.2	0.0600659	0	165/1000
edge_244	CP028790.2	0.0507636	0	208/1000
edge_3654	CP028801.2	0.0608169	0	162/1000
edge_1055	CP029383.2	0.0903831	0	81/1000
edge_699	CP030839.1	0.0974869	0	69/1000
edge_2461	CP030839.1	0.0762985	0	112/1000
edge_2464	CP030839.1	0.0348125	0	317/1000
edge_1382	CP031745.1	0.0590885	0	169/1000
edge_799	CP032136.1	0.0639874	0	150/1000
edge_2163	CP032292.1	0.059819	0	166/1000
edge_3556	CP032292.1	0.0615839	0	159/1000
edge_123	CP032293.1	0.0716227	0	125/1000
edge_2224	CP032293.1	0.0430292	0	254/1000
edge_3513	CP032293.1	0.0482105	0	222/1000
edge_387	CP032294.1	0.0943778	0	74/1000
edge_865	CP032294.1	0.0852783	0	91/1000
edge_993	CP032294.1	0.0600659	0	165/1000
edge_1083	CP032294.1	0.0872439	0	87/1000
edge_2191	CP032294.1	0.0931964	0	76/1000
edge_1165	CP033526.1	0.0820539	0	98/1000
edge_1381	CP033528.1	0.0981375	0	68/1000
edge_1165	CP033532.1	0.0744324	0	117/1000
edge_2538	CP033532.1	0.0943778	0	74/1000
edge_2932	CP033533.1	0.0920479	0	78/1000
edge_1165	CP033536.1	0.080322	0	102/1000
edge_2538	CP033536.1	0.0968463	0	70/1000
edge_284	CP033537.1	0.0862491	0	89/1000
edge_525	CP033537.1	0.0586096	0	171/1000
edge_799	CP033537.1	0.0893096	0	83/1000
edge_1110	CP033537.1	0.0719629	0	124/1000
edge_1165	CP033537.1	0.0898429	0	82/1000
edge_1165	CP033541.1	0.0926182	0	77/1000
edge_1165	CP033546.1	0.0535266	0	194/1000
edge_525	CP033547.1	0.0662649	0	142/1000
edge_799	CP033547.1	0.0920479	0	78/1000
edge_1110	CP033547.1	0.0829489	0	96/1000
edge_1165	CP033547.1	0.0893096	0	83/1000
edge_1165	CP033559.1	0.0433296	0	252/1000
edge_525	CP033560.1	0.0926182	0	77/1000
edge_525	CP033563.1	0.0968463	0	70/1000
edge_819	CP033563.1	0.0968463	0	70/1000
edge_1165	CP033570.1	0.0690061	0	133/1000
edge_2538	CP033570.1	0.0852783	0	91/1000
edge_1165	CP033573.1	0.0778587	0	108/1000
edge_4028	CP034066.1	0.015616	0	563/1000
edge_278	CP034068.1	0.0350415	0	315/1000
edge_281	CP034068.1	0.0549966	0	187/1000
edge_282	CP034068.1	0.0693234	0	132/1000
edge_555	CP034068.1	0.0909306	0	80/1000
edge_561	CP034068.1	0.0634394	0	152/1000
edge_562	CP034068.1	0.051337	0	205/1000
edge_819	CP034068.1	0.043179	0	253/1000
edge_820	CP034068.1	0.0893096	0	83/1000
edge_1838	CP034068.1	0.0563082	0	181/1000
edge_3052	CP034068.1	0.0608169	0	162/1000
edge_3331	CP034068.1	0.0949813	0	73/1000
edge_3941	CP034068.1	0.0563082	0	181/1000
edge_1392	CP034069.1	0.0807479	0	101/1000
edge_1394	CP034069.1	0.0686914	0	134/1000
edge_1397	CP034069.1	0.0523149	0	200/1000
edge_1398	CP034069.1	0.0621044	0	157/1000
edge_1399	CP034069.1	0.0353885	0	312/1000
edge_1400	CP034069.1	0.0730018	0	121/1000
edge_4031	CP034069.1	0.0770708	0	110/1000
edge_699	CP034252.1	0.0974869	0	69/1000
edge_2461	CP034252.1	0.0759181	0	113/1000
edge_2464	CP034252.1	0.0340249	0	324/1000
edge_699	CP035009.1	0.0893096	0	83/1000
edge_2461	CP035009.1	0.0610707	0	161/1000
edge_2464	CP035009.1	0.0325113	0	338/1000
edge_777	CP035010.1	0.0326168	0	337/1000
edge_278	CP035011.1	0.0351567	0	314/1000
edge_281	CP035011.1	0.0549966	0	187/1000
edge_282	CP035011.1	0.0693234	0	132/1000
edge_555	CP035011.1	0.0909306	0	80/1000
edge_561	CP035011.1	0.0634394	0	152/1000
edge_562	CP035011.1	0.051337	0	205/1000
edge_819	CP035011.1	0.043179	0	253/1000
edge_820	CP035011.1	0.0887833	0	84/1000
edge_1838	CP035011.1	0.0563082	0	181/1000
edge_3052	CP035011.1	0.0615839	0	159/1000
edge_3331	CP035011.1	0.0949813	0	73/1000
edge_3941	CP035011.1	0.0563082	0	181/1000
edge_525	CP035932.1	0.0943778	0	74/1000
edge_244	CP038003.1	0.0693234	0	132/1000
edge_387	CP038004.1	0.0937829	0	75/1000
edge_1055	CP038004.1	0.0981375	0	68/1000
edge_875	CP038005.1	0.0778587	0	108/1000
edge_932	CP038005.1	0.0920479	0	78/1000
edge_1894	CP038005.1	0.0909306	0	80/1000
edge_2181	CP038005.1	0.0968463	0	70/1000
edge_2713	CP038005.1	0.0645437	0	148/1000
edge_3654	CP038005.1	0.0651085	0	146/1000
edge_3663	CP038005.1	0.0600659	0	165/1000
edge_2464	CP038508.1	0.0786628	0	106/1000
edge_1160	CP039501.1	0.0723061	0	123/1000
edge_1235	CP040041.1	0.0394988	0	279/1000
edge_3220	CP040041.1	0.0733545	0	120/1000
edge_1381	CP042207.1	0.0987984	0	67/1000
edge_1383	CP042207.1	0.0968463	0	70/1000
edge_1430	CP042207.1	0.056983	0	178/1000
edge_1165	CP042210.1	0.0200822	0	488/1000
edge_3384	CP042210.1	0.0887833	0	84/1000
edge_4024	CP042210.1	0.0872439	0	87/1000
edge_244	CP042640.1	0.0974869	0	69/1000
edge_284	CP042640.1	0.0882637	0	85/1000
edge_555	CP042640.1	0.0987984	0	67/1000
edge_819	CP042640.1	0.0898429	0	82/1000
edge_820	CP042640.1	0.0820539	0	98/1000
edge_3871	CP042640.1	0.0723061	0	123/1000
edge_940	CP042641.1	0.0341361	0	323/1000
edge_555	CP042643.1	0.0185579	0	512/1000
edge_819	CP042643.1	0.0968463	0	70/1000
edge_2088	CP042644.1	0.0326168	0	337/1000
edge_281	CP042872.1	0.0843302	0	93/1000
edge_555	CP042872.1	0.0683793	0	135/1000
edge_561	CP042872.1	0.0981375	0	68/1000
edge_819	CP042872.1	0.0893096	0	83/1000
edge_820	CP042872.1	0.0762985	0	112/1000
edge_1663	CP042872.1	0.0898429	0	82/1000
edge_820	CP042894.1	0.0843302	0	93/1000
edge_940	CP042894.1	0.0807479	0	101/1000
edge_555	CP042900.1	0.0909306	0	80/1000
edge_570	CP042900.1	0.047688	0	225/1000
edge_341	CP042902.1	0.0987984	0	67/1000
edge_555	CP042902.1	0.0893096	0	83/1000
edge_570	CP042902.1	0.0458408	0	236/1000
edge_820	CP042902.1	0.0968463	0	70/1000
edge_1920	CP042948.1	0.0608169	0	162/1000
edge_555	CP042951.1	0.0857608	0	90/1000
edge_1084	CP042951.1	0.0259767	0	408/1000
edge_2088	CP042970.1	0.0309745	0	353/1000
edge_284	CP042971.1	0.0680698	0	136/1000
edge_552	CP042971.1	0.0786628	0	106/1000
edge_555	CP042971.1	0.0778587	0	108/1000
edge_561	CP042971.1	0.0903831	0	81/1000
edge_819	CP042971.1	0.0893096	0	83/1000
edge_820	CP042971.1	0.0706202	0	128/1000
edge_932	CP042971.1	0.0421447	0	260/1000
edge_934	CP042971.1	0.0549966	0	187/1000
edge_1728	CP042971.1	0.0968463	0	70/1000
edge_244	CP042972.1	0.0482105	0	222/1000
edge_247	CP042972.1	0.0593303	0	168/1000
edge_3871	CP042972.1	0.0816138	0	99/1000
edge_555	CP042974.1	0.0909306	0	80/1000
edge_570	CP042974.1	0.047688	0	225/1000
edge_4002	CP043014.1	0.0178909	0	523/1000
edge_4002	CP043017.1	0.0143537	0	587/1000
edge_2824	CP043021.1	0.0987984	0	67/1000
edge_3869	CP043021.1	0.0120298	0	635/1000
edge_2824	CP043022.1	0.0926182	0	77/1000
edge_3869	CP043022.1	0.00944662	0	695/1000
edge_244	CP043544.1	0.0914855	0	79/1000
edge_555	CP043734.1	0.0877506	0	86/1000
edge_820	CP043734.1	0.0909306	0	80/1000
edge_932	CP043734.1	0.0699663	0	130/1000
edge_934	CP043734.1	0.0737105	0	119/1000
edge_3871	CP043734.1	0.0621044	0	157/1000
edge_247	CP043735.1	0.0914855	0	79/1000
edge_2200	CP043735.1	0.0709514	0	127/1000
edge_3614	CP043735.1	0.0862491	0	89/1000
edge_244	CP043737.1	0.0588483	0	170/1000
edge_247	CP043737.1	0.0862491	0	89/1000
edge_555	CP043737.1	0.0994698	0	66/1000
edge_3001	CP043737.1	0.0482105	0	222/1000
edge_3002	CP043737.1	0.0645437	0	148/1000
edge_2461	CP043738.1	0.0733545	0	120/1000
edge_2464	CP043738.1	0.0368186	0	300/1000
edge_244	CP043740.1	0.0610707	0	161/1000
edge_552	CP043740.1	0.0914855	0	79/1000
edge_244	CP043741.1	0.0751681	0	115/1000
edge_3001	CP043741.1	0.0537328	0	193/1000
edge_3002	CP043741.1	0.0634394	0	152/1000
edge_3871	CP043741.1	0.0782587	0	107/1000
edge_244	CP043743.1	0.0751681	0	115/1000
edge_3001	CP043743.1	0.0537328	0	193/1000
edge_3002	CP043743.1	0.0634394	0	152/1000
edge_3871	CP043743.1	0.0782587	0	107/1000
edge_244	CP043745.1	0.0468354	0	230/1000
edge_247	CP043745.1	0.0962153	0	71/1000
edge_3001	CP043745.1	0.0811785	0	100/1000
edge_3781	CP043745.1	0.0882637	0	85/1000
edge_3956	CP043746.1	0.0829489	0	96/1000
edge_244	CP043748.1	0.0581372	0	173/1000
edge_565	CP043751.1	0.0962153	0	71/1000
edge_820	CP043751.1	0.0914855	0	79/1000
edge_932	CP043751.1	0.0656822	0	144/1000
edge_934	CP043751.1	0.0702918	0	129/1000
edge_3871	CP043751.1	0.0683793	0	135/1000
edge_284	CP043753.1	0.0683793	0	135/1000
edge_565	CP043753.1	0.0931964	0	76/1000
edge_820	CP043753.1	0.0838645	0	94/1000
edge_821	CP043753.1	0.0949813	0	73/1000
edge_932	CP043753.1	0.0444041	0	245/1000
edge_934	CP043753.1	0.0628995	0	154/1000
edge_278	CP043755.1	0.0903831	0	81/1000
edge_282	CP043755.1	0.0898429	0	82/1000
edge_284	CP043755.1	0.0811785	0	100/1000
edge_525	CP043755.1	0.0774628	0	109/1000
edge_562	CP043755.1	0.0898429	0	82/1000
edge_3052	CP043755.1	0.0733545	0	120/1000
edge_3331	CP043755.1	0.0857608	0	90/1000
edge_932	CP043758.1	0.0369409	0	299/1000
edge_934	CP043758.1	0.0473443	0	227/1000
edge_244	CP043759.1	0.0505746	0	209/1000
edge_555	CP044008.1	0.0887833	0	84/1000
edge_570	CP044008.1	0.0468354	0	230/1000
edge_2329	CP044029.1	0.0926182	0	77/1000
edge_3377	CP044029.1	0.0590885	0	169/1000
edge_3160	CP044030.1	0.0284057	0	380/1000
edge_3245	CP044030.1	0.037311	0	296/1000
edge_244	CP045525.2	0.0442483	0	246/1000
edge_1735	CP045525.2	0.0987984	0	67/1000
edge_570	CP045558.1	0.0242917	0	429/1000
edge_278	CP045559.1	0.0824989	0	97/1000
edge_281	CP045559.1	0.0751681	0	115/1000
edge_282	CP045559.1	0.0867434	0	88/1000
edge_284	CP045559.1	0.0523149	0	200/1000
edge_525	CP045559.1	0.0981375	0	68/1000
edge_562	CP045559.1	0.0943778	0	74/1000
edge_819	CP045559.1	0.0898429	0	82/1000
edge_2519	CP045559.1	0.0893096	0	83/1000
edge_3595	CP045559.1	0.0893096	0	83/1000
edge_4028	CP045933.1	0.0318865	0	344/1000
edge_4002	CP045935.1	0.0120757	0	634/1000
edge_777	CP045936.1	0.0450347	0	241/1000
edge_1392	CP045937.1	0.0824989	0	97/1000
edge_1394	CP045937.1	0.0665597	0	141/1000
edge_1397	CP045937.1	0.054149	0	191/1000
